chr,start_div_100,Normal_count1,Normal_count2,Normal_count3,Normal_count4,Normal_count5,Normal_count6,Normal_count7,Normal_count8,Normal_count9,Normal_count10,GBM_count1,GBM_count2,GBM_count3,GBM_count4,GBM_count5,GBM_count6,GBM_count7,GBM_count8,GBM_count9,GBM_count10
19,26431,3,2,2,4,2,2,4,2,2,2,2,2,2,5,2,2,3,3,2,3
19,26459,6,2,2,4,2,2,2,4,4,2,2,4,4,4,4,4,4,4,4,5
19,26815,7,6,5,5,5,6,5,5,1,5,3,5,3,3,3,5,3,3,3,3
19,26844,13,8,7,11,11,8,13,11,9,7,7,10,5,10,10,10,10,10,10,5
19,26845,9,4,4,8,6,4,5,7,6,4,2,6,4,7,7,6,6,6,6,2
19,26877,9,4,5,5,5,4,9,9,9,5,7,7,7,7,7,7,7,7,8,7
19,26879,3,7,7,7,1,7,7,4,5,7,5,5,5,6,9,5,5,3,5,3
19,26894,1,2,1,2,4,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3
19,26927,7,5,2,5,2,5,10,8,2,2,5,7,2,7,7,7,7,5,5,5
19,26978,8,6,2,10,10,6,10,10,8,2,4,4,4,5,5,8,11,9,4,4
19,26979,7,9,7,7,7,9,7,7,4,7,4,4,4,7,7,4,7,7,4,3
19,27025,14,14,15,7,7,14,15,1,7,15,7,7,7,7,8,8,8,7,7,7
19,27026,13,27,27,9,14,27,14,12,14,27,13,13,13,27,31,31,31,27,27,27
19,27162,2,2,6,2,5,2,5,5,4,6,2,4,5,2,4,1,3,1,1,1
19,27164,12,3,11,9,6,3,12,13,8,11,2,11,3,7,7,3,7,2,2,2
19,27165,6,5,2,2,2,5,5,2,3,2,1,3,5,1,1,3,3,1,1,1
19,27176,4,4,4,5,1,4,4,5,1,4,5,3,2,7,3,2,7,2,10,6
19,27177,26,12,13,13,25,12,13,13,13,13,13,26,13,26,26,13,26,13,23,13
19,27241,9,5,8,9,3,5,6,6,6,8,9,3,6,9,9,6,9,3,5,5
19,27242,3,2,3,2,2,2,3,3,3,3,3,2,2,3,3,2,3,2,2,2
19,27278,6,5,5,6,2,5,6,3,2,5,5,5,5,6,5,6,6,5,5,2
19,27279,12,11,12,12,5,11,10,5,7,12,10,10,10,10,11,10,10,10,9,5
19,27318,9,5,2,7,9,5,2,4,2,2,4,4,7,4,2,6,7,6,4,2
19,27399,29,14,19,20,5,14,8,14,5,19,15,25,30,30,25,30,30,30,25,25
19,27491,6,1,4,6,5,1,6,4,3,4,5,3,3,5,6,3,5,3,3,3
19,27530,4,2,4,6,3,2,3,1,3,4,1,1,1,1,1,1,1,1,1,1
19,27531,2,1,2,3,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2
19,27544,4,3,4,4,1,3,1,1,4,4,1,1,4,1,1,1,1,1,1,1
19,27545,13,9,9,14,13,9,14,7,16,9,6,6,6,6,6,6,6,6,6,6
19,27635,8,6,7,8,6,6,1,6,7,7,2,2,4,7,7,4,7,4,2,2
19,27653,6,5,2,5,5,5,5,3,5,2,3,2,5,5,5,2,5,5,5,2
19,27673,2,3,5,5,2,3,4,2,2,5,3,1,1,3,6,3,3,3,3,3
19,27710,7,4,1,4,1,4,4,4,1,1,3,3,3,3,7,3,3,3,3,4
19,27847,5,5,5,5,5,5,2,3,5,5,2,2,2,2,2,2,2,2,2,2
19,27848,8,8,8,8,8,8,4,4,8,8,4,4,4,4,4,4,4,4,4,4
19,27857,8,7,1,8,15,7,8,14,8,1,8,15,8,8,8,15,15,1,14,7
19,27910,6,4,5,6,5,4,5,2,5,5,3,2,2,5,6,3,5,3,4,2
19,27911,3,8,1,3,2,8,3,6,2,1,3,1,1,3,3,3,3,3,1,1
19,27962,4,1,3,4,2,1,4,4,4,3,4,4,4,4,4,4,4,2,2,2
19,28039,12,6,10,10,6,6,6,4,6,10,6,6,6,6,6,6,6,6,6,1
19,28080,8,8,6,7,2,8,8,6,5,6,3,5,3,3,7,3,6,5,8,3
19,28130,6,6,3,6,2,6,5,2,5,3,4,4,3,3,4,3,1,3,3,1
19,28133,3,9,9,6,2,9,8,3,7,9,3,10,2,10,8,4,10,2,2,2
19,28168,5,5,8,5,5,5,7,7,2,8,2,4,2,2,2,2,2,2,2,2
19,28169,5,2,5,7,6,2,5,5,3,5,3,3,3,3,3,3,3,3,3,3
19,28408,6,3,4,6,4,3,6,5,3,4,3,3,3,4,3,3,3,3,3,3
19,28409,25,25,25,25,12,25,25,25,13,25,25,25,25,25,25,25,25,25,25,25
19,28411,17,11,11,14,3,11,14,23,5,11,17,15,5,17,15,17,26,14,25,15
19,28412,15,7,11,17,10,7,13,17,17,11,17,17,17,17,17,17,22,17,13,13
19,28419,8,16,19,17,17,16,19,30,21,19,17,8,1,23,8,24,24,24,23,24
19,28420,30,15,15,30,15,15,29,15,15,15,30,30,30,30,30,30,30,30,30,30
19,28421,7,7,7,12,11,7,7,5,11,7,12,12,6,12,12,12,12,12,6,6
19,28422,2,2,2,5,6,2,2,4,6,2,5,5,3,5,5,5,5,5,3,3
19,28673,1,6,5,2,6,6,5,2,6,5,2,2,5,5,2,8,8,5,5,4
19,28697,8,4,4,8,8,4,7,5,4,4,4,7,4,7,4,4,4,4,4,4
19,28861,8,7,6,10,8,7,8,6,8,6,9,6,9,10,10,9,10,6,9,4
19,28862,3,1,2,3,3,1,3,2,3,2,3,1,3,3,3,3,3,1,3,1
19,29004,12,12,11,22,22,12,13,21,22,11,12,21,21,22,21,21,21,21,12,21
19,29005,16,26,24,23,23,26,22,16,26,24,16,12,16,26,16,16,16,16,16,16
19,29006,18,13,13,12,12,13,7,13,26,13,26,20,26,26,26,26,26,26,26,26
19,29009,18,14,14,14,4,14,3,14,4,14,3,13,13,16,13,13,13,12,13,3
19,29010,15,7,7,7,15,7,7,15,15,7,7,7,7,15,7,7,7,7,7,7
19,29541,7,4,7,11,8,4,1,1,1,7,7,7,7,7,7,7,7,7,7,7
19,29603,7,3,2,2,4,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2
19,29604,9,6,5,9,9,6,9,8,9,5,9,9,3,4,4,4,4,4,3,3
19,29616,2,4,2,2,2,4,2,2,2,2,4,1,3,3,3,3,3,3,3,3
19,29661,8,5,11,8,8,5,11,11,8,11,5,5,5,5,5,5,5,5,5,5
19,29662,6,4,8,3,8,4,6,5,8,8,5,7,5,5,5,5,5,5,5,5
19,29758,10,9,7,10,3,9,7,7,4,7,8,8,8,8,8,8,8,8,2,8
19,29768,6,5,6,5,6,5,5,6,5,6,3,3,3,3,3,4,3,5,3,3
19,29776,4,6,4,4,3,6,1,3,1,4,3,5,2,3,6,4,4,4,4,4
19,29828,5,3,3,4,4,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2
19,29829,5,5,5,2,2,5,3,1,2,5,1,1,2,1,1,2,1,1,1,1
19,29871,7,4,7,4,4,4,3,4,4,7,7,7,7,7,7,7,7,7,7,7
19,30006,14,1,6,7,14,1,7,7,13,6,13,13,13,13,13,13,13,13,13,13
19,30066,4,1,8,1,1,1,9,4,1,8,5,8,3,11,11,7,8,1,11,11
19,30147,4,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1
19,30194,9,5,5,9,2,5,8,8,2,5,4,4,4,4,4,4,4,5,4,5
19,30365,10,6,3,5,4,6,4,4,7,3,11,8,9,11,14,12,14,14,12,12
19,30534,7,8,8,8,1,8,7,5,8,8,7,7,3,3,3,3,7,3,3,3
19,30536,1,2,4,5,2,2,4,5,2,4,1,1,1,3,3,3,3,1,3,2
19,30557,4,3,2,5,3,3,7,6,3,2,4,5,3,5,5,5,5,3,5,5
19,30558,11,6,7,11,9,6,12,10,9,7,8,8,6,8,8,8,8,10,8,8
19,30575,7,7,8,12,2,7,2,5,7,8,7,4,4,11,5,11,11,6,7,7
19,30596,7,5,5,7,8,5,6,3,7,5,3,5,3,5,3,3,5,3,5,3
19,30951,4,4,5,4,5,4,6,5,4,5,5,5,5,5,5,5,5,5,3,5
19,31015,8,3,3,5,5,3,4,2,4,3,4,8,2,6,7,5,5,5,2,7
19,31083,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
19,31085,8,4,4,8,4,4,8,8,4,4,3,3,3,3,3,3,3,3,3,3
19,31131,17,5,4,15,7,5,8,13,15,4,8,15,15,15,15,15,15,15,8,8
19,31132,9,8,10,12,3,8,9,8,7,10,2,5,5,12,12,9,5,5,2,2
19,31149,7,5,1,1,1,5,1,6,1,1,6,1,12,7,6,13,6,1,6,5
19,31162,8,3,3,8,3,3,5,2,3,3,5,5,8,8,7,7,8,6,2,5
19,31167,6,5,5,9,5,5,9,3,7,5,6,9,6,9,9,9,9,3,6,12
19,31223,11,5,10,22,10,5,16,6,5,10,6,1,5,11,11,5,17,5,16,22
19,31224,14,13,13,7,8,13,14,13,7,13,14,7,8,14,14,1,14,1,14,13
19,31266,9,5,9,4,9,5,9,9,9,9,4,4,4,4,4,4,4,4,4,4
19,31267,9,6,8,6,9,6,5,8,9,8,3,3,3,3,3,3,3,3,3,3
19,31309,7,2,4,6,1,2,6,3,6,4,9,9,10,9,7,9,9,9,9,9
19,31384,9,10,9,6,5,10,6,9,9,9,3,3,3,3,3,3,5,3,3,3
19,31673,1,2,1,3,2,2,3,3,2,1,3,3,3,3,3,3,3,3,2,3
19,31785,6,4,1,1,1,4,6,1,3,1,4,2,2,8,5,4,7,2,4,4
19,31786,8,12,9,12,6,12,9,5,9,9,2,5,2,8,8,5,5,5,2,2
19,31798,11,6,6,11,6,6,11,5,11,6,11,11,5,11,11,11,11,11,11,6
19,31799,14,7,7,14,7,7,12,6,13,7,13,13,8,13,14,13,13,13,13,7
19,31800,10,4,4,10,3,4,10,2,3,4,3,3,3,3,7,3,3,3,3,3
19,31859,25,25,18,36,10,25,7,18,10,18,25,15,25,26,25,36,25,36,36,26
19,31863,7,11,11,7,6,11,11,5,9,11,7,7,7,11,7,9,11,11,9,9
19,31864,16,12,9,12,4,12,16,12,5,9,12,16,12,9,12,12,16,16,8,8
19,31865,8,8,7,8,4,8,8,1,3,7,4,8,4,7,8,4,8,8,4,4
19,31907,12,4,7,12,3,4,10,5,11,7,4,5,4,6,4,8,4,3,4,4
19,31939,3,2,2,3,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2
19,31963,11,7,5,16,3,7,13,10,5,5,5,8,7,10,5,7,10,4,5,5
19,31965,4,5,1,4,3,5,4,5,6,1,2,3,3,3,3,3,3,2,3,3
19,31968,7,6,6,7,7,6,7,6,12,6,6,1,1,1,1,1,1,6,1,1
19,31969,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
19,32039,7,2,6,6,6,2,7,4,3,6,3,5,3,8,2,3,3,3,3,3
19,32104,7,3,2,8,2,3,8,2,2,2,4,4,4,4,4,4,4,4,4,4
19,32105,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
19,32247,17,23,25,15,12,23,26,19,8,25,15,22,12,36,26,38,38,15,38,28
19,32248,21,12,10,21,10,12,16,4,9,10,14,16,17,16,15,21,20,10,15,13
19,32249,17,12,9,17,10,12,17,5,10,9,9,9,17,17,17,17,17,17,17,9
19,32250,3,1,2,3,2,1,3,2,1,2,2,1,3,3,3,3,3,3,3,2
19,32289,7,3,7,12,12,3,3,12,7,7,8,8,8,8,8,8,8,8,8,8
19,32290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,32422,8,2,2,7,7,2,7,5,3,2,3,3,3,3,5,3,4,3,3,3
19,32423,6,2,2,5,4,2,3,3,2,2,1,1,1,1,3,1,1,1,2,1
19,32704,5,9,5,9,4,9,4,9,4,5,5,5,5,5,5,5,5,5,5,5
19,32705,20,40,39,40,20,40,40,21,1,39,39,39,39,39,39,39,39,20,39,39
19,32754,5,4,4,6,3,4,4,2,2,4,3,6,2,5,4,5,4,2,2,2
19,32755,6,4,3,6,6,4,3,3,3,3,3,3,3,6,3,3,3,3,3,3
19,32812,8,13,6,6,4,13,6,2,4,6,2,6,2,12,7,8,12,6,2,2
19,32835,4,3,3,5,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,2
19,32850,20,15,15,15,10,15,20,12,10,15,4,9,4,15,9,9,9,15,4,4
19,32861,10,5,6,10,3,5,10,9,1,6,4,7,8,8,9,9,8,8,4,8
19,32933,6,5,5,10,8,5,1,4,8,5,10,10,10,10,10,10,10,10,10,10
19,33047,3,2,2,3,3,2,2,1,3,2,1,1,1,2,1,2,1,1,2,1
19,33130,2,3,2,2,2,3,3,1,2,2,2,3,2,2,2,3,2,2,2,2
19,33131,8,1,1,8,2,1,1,3,1,1,5,5,5,5,5,1,5,5,1,1
19,33205,8,6,9,11,6,6,5,11,6,9,6,3,3,3,3,3,3,3,3,3
19,33294,3,2,1,3,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1
19,33295,10,5,5,10,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5
19,33304,3,3,3,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,2
19,33305,6,4,4,5,1,4,7,3,1,4,2,2,2,2,2,2,2,2,2,2
19,33341,3,3,3,2,1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2
19,33342,7,6,6,3,3,6,3,6,3,6,3,3,3,3,3,3,3,3,3,3
19,33441,6,4,5,6,1,4,5,5,4,5,5,3,5,5,5,3,5,5,5,5
19,33442,9,2,4,6,3,2,5,5,2,4,5,3,9,5,6,4,6,6,5,6
19,33602,17,9,19,11,9,9,8,11,9,19,17,19,11,29,37,28,37,37,28,28
19,33667,14,14,15,14,13,14,17,14,14,15,17,18,17,17,17,17,17,17,12,17
19,33668,5,5,5,6,5,5,10,5,5,5,5,5,5,10,5,5,10,5,5,5
19,33677,8,6,4,6,5,6,8,6,3,4,3,3,2,3,3,3,3,3,2,2
19,33678,10,7,4,10,6,7,10,10,3,4,5,6,6,6,6,6,6,6,6,5
19,33679,6,3,2,6,4,3,3,5,4,2,1,3,3,3,3,3,3,3,3,1
19,33697,18,9,15,15,7,9,16,15,4,15,16,15,7,16,15,14,14,15,7,7
19,33749,1,3,4,5,5,3,8,4,2,4,5,1,4,7,4,8,5,2,3,3
19,33753,8,3,8,3,5,3,8,3,5,8,5,8,5,6,6,5,5,5,6,6
19,33816,11,7,7,11,11,7,16,4,7,7,13,12,9,13,12,8,13,13,13,13
19,33817,18,7,7,18,8,7,16,9,15,7,1,8,10,20,16,7,10,1,1,1
19,33819,8,11,11,8,9,11,8,8,8,11,3,8,3,11,11,3,8,1,6,3
19,33873,6,5,9,5,5,5,5,5,4,9,10,5,1,10,6,5,10,5,5,5
19,34038,11,4,5,4,5,4,10,5,5,5,10,16,10,16,16,16,16,16,15,15
19,34039,10,6,5,6,5,6,9,6,2,5,11,7,11,11,11,11,11,11,11,11
19,34119,4,2,4,6,4,2,2,4,4,4,4,4,2,4,4,4,4,4,4,4
19,34166,3,6,3,3,3,6,4,3,3,3,6,3,3,6,6,6,6,3,3,6
19,34354,9,9,10,12,10,9,7,3,4,10,7,12,7,9,9,9,7,7,10,7
19,34370,12,10,14,7,4,10,4,4,4,14,4,3,3,8,4,3,3,4,3,3
19,34445,12,11,9,8,6,11,5,3,5,9,5,2,2,2,5,5,2,2,2,5
19,34541,14,6,10,14,8,6,5,12,12,10,4,4,8,13,8,9,8,8,4,7
19,34551,7,5,5,4,2,5,7,5,4,5,5,5,2,5,5,2,5,5,2,2
19,34560,10,5,5,10,10,5,10,5,10,5,5,5,4,5,5,5,5,5,5,5
19,34562,11,4,4,10,6,4,4,6,3,4,4,5,4,4,4,4,4,4,4,4
19,34563,6,5,7,6,4,5,4,3,4,7,8,5,8,11,11,11,8,5,8,11
19,34632,13,7,3,6,8,7,7,1,5,3,8,4,8,8,10,6,7,7,8,8
19,34785,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
19,34786,9,4,4,9,4,4,4,8,9,4,8,4,4,9,9,9,9,4,4,10
19,34805,15,10,15,11,15,10,15,11,14,15,12,12,15,12,15,15,18,15,8,8
19,34806,3,6,3,6,3,6,2,6,4,3,5,5,3,5,3,3,4,3,3,3
19,34816,5,3,7,6,4,3,5,6,4,7,8,8,5,8,8,8,5,8,3,3
19,34818,10,9,9,5,6,9,9,7,4,9,5,9,5,9,9,3,9,3,5,5
19,34828,7,4,4,7,3,4,5,3,7,4,3,3,4,3,3,3,3,3,3,3
19,34830,12,13,13,9,6,13,13,2,10,13,12,10,10,12,11,11,11,10,10,10
19,34832,12,8,8,22,21,8,1,12,11,8,1,12,12,12,12,12,12,1,12,1
19,34920,5,6,6,5,6,6,6,5,1,6,6,4,4,4,4,4,6,3,3,3
19,34921,10,7,7,10,7,7,7,7,5,7,5,4,2,4,4,4,8,2,2,2
19,34923,25,12,12,19,12,12,12,6,17,12,6,8,6,14,19,20,20,6,12,12
19,34967,14,10,4,14,13,10,13,13,11,4,7,7,7,20,20,14,14,7,7,3
19,35006,28,25,13,27,9,25,3,14,9,13,28,28,15,28,28,16,28,16,16,15
19,35037,2,1,3,3,2,1,3,3,2,3,3,3,1,3,3,3,3,3,3,3
19,35079,12,11,8,9,8,11,9,8,9,8,1,6,5,7,9,5,5,5,5,4
19,35099,7,1,6,8,8,1,13,1,14,6,6,7,6,6,6,6,6,6,6,6
19,35122,6,2,4,6,3,2,4,3,1,4,1,3,1,3,1,3,1,1,1,1
19,35165,7,3,3,7,4,3,7,7,7,3,7,7,7,7,7,7,7,7,3,7
19,35168,10,6,6,10,2,6,3,2,2,6,2,2,2,3,3,3,3,3,2,2
19,35169,5,2,3,6,2,2,6,5,2,3,2,2,2,5,5,5,5,5,2,2
19,35333,5,6,8,5,3,6,5,2,3,8,8,3,5,8,8,8,6,6,8,8
19,35351,14,3,7,8,5,3,8,7,5,7,1,10,5,6,6,1,5,6,7,5
19,35436,2,3,3,3,2,3,3,1,2,3,2,2,2,2,2,2,2,2,2,2
19,35438,10,6,6,6,9,6,10,6,2,6,1,2,7,10,10,6,10,2,10,7
19,35471,3,8,4,4,8,8,3,5,4,4,8,8,7,9,8,4,7,5,7,7
19,35472,4,7,8,8,4,7,1,7,6,8,4,7,1,5,4,4,1,3,5,5
19,35479,15,10,10,14,5,10,9,7,1,10,6,5,6,2,5,13,11,11,4,4
19,35509,5,5,7,5,3,5,7,9,5,7,5,5,2,5,5,2,5,5,2,2
19,35510,9,5,5,7,4,5,5,5,7,5,9,5,3,6,5,3,9,5,3,3
19,35575,13,13,13,13,13,13,13,13,26,13,15,14,30,30,30,30,30,15,15,30
19,35580,1,1,8,10,8,1,14,4,1,8,1,1,1,1,1,1,1,1,1,1
19,35719,5,5,5,5,10,5,9,1,10,5,10,1,9,6,6,1,6,6,5,5
19,35735,8,3,3,6,6,3,4,6,6,3,3,3,3,3,3,3,4,3,3,3
19,35779,12,17,14,11,9,17,14,5,16,14,17,21,21,21,21,21,21,21,14,14
19,35780,13,11,9,13,15,11,2,15,15,9,19,19,19,19,19,19,19,19,19,19
19,35781,10,9,5,6,6,9,7,7,10,5,3,7,6,10,10,10,14,10,3,10
19,35787,16,8,8,16,16,8,15,15,15,8,16,14,16,16,15,15,15,15,7,7
19,35851,3,6,1,13,2,6,5,5,7,1,5,8,10,10,10,10,11,5,12,5
19,35856,33,22,28,24,19,22,11,12,11,28,25,12,25,34,36,34,36,34,34,30
19,35857,24,23,21,30,24,23,30,7,24,21,30,30,30,30,30,30,30,30,30,21
19,35858,8,8,10,13,8,8,12,11,4,10,13,13,13,16,13,13,13,13,13,13
19,35862,7,2,6,8,1,2,4,2,1,6,3,3,3,5,3,3,5,3,3,3
19,35868,3,3,1,5,3,3,4,3,2,1,9,10,9,10,9,9,10,9,9,9
19,35926,3,3,3,3,1,3,3,2,1,3,4,1,2,4,2,3,4,4,2,1
19,36002,7,4,4,12,8,4,7,9,12,4,5,15,9,12,12,16,9,8,12,4
19,36025,4,3,1,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1
19,36026,7,7,5,3,4,7,7,4,4,5,3,3,3,3,3,3,3,3,3,3
19,36042,6,3,3,6,4,3,5,5,5,3,2,5,2,5,5,5,5,2,2,2
19,36062,3,2,1,3,2,2,3,1,3,1,2,3,2,3,2,4,2,2,3,3
19,36070,14,7,8,11,9,7,4,7,12,8,14,14,10,14,14,14,14,14,10,7
19,36071,10,6,6,11,5,6,3,13,10,6,10,11,7,16,16,16,16,16,7,8
19,36123,5,2,3,3,8,2,5,3,5,3,10,7,10,14,15,15,10,10,10,15
19,36131,7,16,4,7,3,16,19,9,3,4,3,12,12,21,21,3,21,11,12,21
19,36134,15,3,3,9,8,3,16,1,9,3,13,7,7,8,7,2,7,2,2,2
19,36334,8,3,11,12,2,3,9,3,2,11,3,9,6,13,8,15,7,8,8,2
19,36337,7,7,7,13,6,7,6,13,6,7,14,14,7,14,14,14,14,14,7,7
19,36373,4,7,13,5,12,7,7,2,5,13,7,13,15,18,17,16,18,15,14,16
19,36377,1,7,5,6,3,7,8,5,1,5,1,1,1,3,5,3,3,1,1,1
19,36378,3,2,2,8,5,2,5,5,3,2,3,6,3,3,5,3,3,3,3,3
19,36383,14,5,10,8,5,5,11,5,5,10,13,12,11,8,8,13,8,12,5,5
19,36421,3,2,5,3,2,2,5,2,2,5,2,3,2,3,4,2,2,3,2,2
19,36556,5,3,3,1,4,3,2,3,2,3,2,4,2,3,2,4,2,3,2,2
19,36562,10,8,2,10,6,8,7,8,3,2,6,4,6,4,6,4,6,4,4,4
19,36563,10,10,9,10,1,10,7,5,1,9,7,6,7,6,7,6,7,6,6,6
19,36631,12,2,6,12,7,2,2,12,5,6,4,5,2,8,9,4,8,4,2,2
19,36632,3,2,6,6,6,2,4,5,2,6,7,5,3,7,5,6,7,7,2,3
19,36650,5,5,3,8,3,5,5,2,3,3,2,2,2,2,2,2,2,2,2,5
19,36680,7,2,2,5,5,2,3,3,5,2,2,5,5,7,5,5,5,3,5,5
19,36710,7,4,6,5,4,4,7,2,4,6,7,5,1,5,7,5,5,6,4,4
19,36798,6,1,1,5,8,1,1,8,1,1,1,1,1,2,1,1,1,1,1,1
19,36799,2,5,2,2,5,5,5,6,3,2,5,5,5,5,5,5,5,5,3,2
19,36887,5,1,1,5,5,1,5,1,4,1,4,4,4,4,4,4,4,4,4,4
19,36932,6,2,4,6,3,2,3,4,4,4,6,3,3,5,6,3,4,3,4,3
19,36955,7,8,5,6,3,8,4,5,4,5,8,5,4,9,8,8,8,7,2,1
19,36963,7,12,7,8,5,12,12,1,5,7,13,13,7,8,8,8,8,8,7,8
19,36982,9,8,10,5,4,8,6,9,4,10,4,4,4,4,4,4,4,4,4,4
19,36983,5,11,11,2,3,11,2,5,3,11,3,3,3,3,3,3,3,3,3,3
19,37003,32,20,7,32,16,20,19,29,15,7,32,32,32,32,32,32,32,32,32,32
19,37004,29,29,29,29,15,29,32,14,17,29,29,29,29,32,32,29,29,29,29,29
19,37179,10,5,5,5,5,5,4,4,5,5,4,4,4,4,9,4,4,4,4,4
19,37226,5,5,5,5,5,5,5,4,6,5,6,6,3,6,5,6,6,6,6,1
19,37303,6,4,5,6,3,4,6,4,3,5,5,3,2,3,5,5,5,2,2,2
19,37667,3,3,3,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
19,37677,3,3,1,2,1,3,4,1,2,1,1,2,1,3,2,2,2,2,2,2
19,37708,19,17,17,8,15,17,8,15,15,17,17,17,7,17,15,18,15,15,15,15
19,37709,12,10,9,4,9,10,4,9,9,9,9,9,5,9,9,9,9,9,9,9
19,37782,16,12,6,18,8,12,19,6,8,6,3,8,8,10,17,8,8,8,6,3
19,37837,7,2,1,8,3,2,3,3,1,1,3,5,3,5,4,4,5,4,4,2
19,37859,28,14,15,22,22,14,23,17,22,15,19,19,19,19,19,19,19,19,19,19
19,37860,13,7,8,14,13,7,13,13,13,8,7,7,7,7,7,7,7,7,7,7
19,37862,6,11,12,15,5,11,12,3,5,12,13,13,13,13,13,13,13,6,10,11
19,37942,8,4,4,7,3,4,5,4,7,4,4,4,4,5,4,4,4,4,4,2
19,38013,9,8,5,9,3,8,9,4,3,5,9,9,7,9,9,6,9,7,9,6
19,38106,6,5,6,6,2,5,5,2,3,6,3,3,2,3,3,3,3,3,2,2
19,38210,9,7,1,8,2,7,5,8,1,1,4,10,10,12,14,14,14,10,6,10
19,38212,10,7,1,10,5,7,10,9,6,1,7,7,7,7,7,7,7,7,7,7
19,38213,18,9,7,18,15,9,17,3,7,7,9,9,9,17,17,9,9,9,9,9
19,38214,6,3,3,6,5,3,4,1,3,3,3,3,3,5,3,3,3,3,4,3
19,38230,10,5,8,10,8,5,7,3,10,8,6,6,6,6,6,8,6,6,3,6
19,38231,5,5,5,5,2,5,3,2,5,5,2,2,2,2,2,5,2,2,2,2
19,38235,6,2,2,6,3,2,2,6,1,2,2,2,2,5,5,2,3,5,2,2
19,38265,8,4,3,8,1,4,7,3,4,3,5,5,5,8,5,5,8,5,4,3
19,38276,8,3,5,8,2,3,4,3,1,5,5,7,7,7,7,7,6,7,5,5
19,38305,3,1,1,1,4,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1
19,38639,4,4,2,5,2,4,2,1,2,2,2,2,2,2,2,3,3,3,2,2
19,38913,9,7,8,10,8,7,3,3,7,8,1,1,1,1,1,1,1,1,1,1
19,38997,10,8,7,4,8,8,12,1,8,7,1,11,9,11,11,11,9,9,9,9
19,38998,9,7,7,3,3,7,3,7,3,7,3,7,3,7,3,7,7,7,7,3
19,39024,3,3,3,5,1,3,1,3,4,3,5,5,3,5,5,5,5,5,3,5
19,39025,2,1,1,4,2,1,1,1,3,1,3,3,1,3,3,4,3,4,1,3
19,39253,4,3,3,1,3,3,4,3,3,3,1,1,1,1,2,2,2,1,1,1
19,39254,7,7,7,5,4,7,8,7,3,7,4,4,4,4,4,4,4,4,4,4
19,39331,4,3,3,7,12,3,9,1,5,3,7,7,7,12,7,7,7,4,4,4
19,39337,7,5,10,1,12,5,5,11,2,10,5,10,5,10,10,10,12,10,10,5
19,39381,10,10,7,7,7,10,7,3,7,7,3,5,5,8,5,5,5,8,5,5
19,39383,8,5,5,5,5,5,5,2,5,5,2,2,2,2,2,2,2,2,2,2
19,39384,5,5,5,7,5,5,5,3,7,5,3,3,3,3,3,3,3,3,3,3
19,39411,3,6,6,7,3,6,7,3,5,6,5,5,5,5,5,5,5,5,4,6
19,39419,4,1,1,8,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1
19,39420,9,6,9,12,9,6,9,7,9,9,6,10,9,9,9,6,6,6,4,4
19,39476,6,6,3,6,6,6,3,6,5,3,2,2,2,4,4,2,7,5,2,2
19,39477,8,8,4,8,7,8,4,8,3,4,5,5,5,5,5,5,7,8,4,4
19,39634,5,2,4,5,3,2,6,3,2,4,1,3,1,2,1,1,1,1,1,1
19,39668,3,3,1,4,4,3,2,2,4,1,2,2,2,2,3,3,3,3,2,2
19,39669,7,7,7,7,3,7,1,3,3,7,3,3,3,4,5,5,5,6,3,3
19,39710,25,9,13,20,13,9,29,11,18,13,14,14,14,14,5,25,25,25,14,14
19,39711,20,11,11,21,11,11,20,9,11,11,16,22,16,22,11,31,31,31,16,22
19,39780,7,4,6,10,4,4,16,19,7,6,11,19,11,11,11,20,11,1,11,1
19,39785,13,1,1,7,1,1,1,13,1,1,6,13,6,13,13,7,7,6,6,5
19,39808,7,9,9,7,1,9,4,7,1,9,4,4,4,4,4,4,4,5,4,4
19,39809,14,10,6,9,9,10,6,5,9,6,2,6,2,6,6,2,2,2,2,2
19,39847,2,4,4,4,3,4,4,2,3,4,2,2,2,2,2,2,2,2,2,2
